"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 26 15:38:23 GMT 2022","Sat Feb 26 15:38:50 GMT 2022","26683","Contract: ERC1155","like an ERC1155","balanceOf","","","reverts when queried about the zero address",""
"passed","Sat Feb 26 15:50:59 GMT 2022","Sat Feb 26 15:52:53 GMT 2022","113900","Contract: ERC1155Holder","","","","","receives ERC1155 tokens from a multiple IDs",""
"passed","Sat Feb 26 15:10:58 GMT 2022","Sat Feb 26 15:13:12 GMT 2022","134148","Contract: GovernorTimelockCompound","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"skipped","Sat Feb 26 15:06:45 GMT 2022","Sat Feb 26 15:06:45 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","proposer can schedule",""
"passed","Sat Feb 26 15:42:03 GMT 2022","Sat Feb 26 15:43:20 GMT 2022","76322","Contract: ERC1155","like an ERC1155","balanceOfBatch > when accounts own some tokens","","","returns amounts owned by each account in order passed",""
"broken","Sat Feb 26 16:22:04 GMT 2022","Sat Feb 26 16:24:13 GMT 2022","129290","Contract: StorageSlot","boolean storage slot","","","","set",""
"passed","Sat Feb 26 15:41:56 GMT 2022","Sat Feb 26 15:43:19 GMT 2022","83682","Contract: TransparentUpgradeableProxy","initialization with parameters","non payable > when not sending balance","","","has expected balance",""
"passed","Sat Feb 26 15:23:01 GMT 2022","Sat Feb 26 15:23:01 GMT 2022","5","migrate-imports.js","","","","","every new path exists",""
"passed","Sat Feb 26 15:18:33 GMT 2022","Sat Feb 26 15:20:57 GMT 2022","144284","Contract: GovernorTimelockCompound","Contract interface","Governor > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"passed","Sat Feb 26 15:34:53 GMT 2022","Sat Feb 26 15:35:43 GMT 2022","49413","Contract: TransparentUpgradeableProxy","without initialization","when sending some balance","","","has expected balance",""
"skipped","Sat Feb 26 15:11:58 GMT 2022","Sat Feb 26 15:11:58 GMT 2022","0","Contract: GovernorVotesQuorumFraction","","","","","deployment check",""
"passed","Sat Feb 26 15:33:26 GMT 2022","Sat Feb 26 15:33:43 GMT 2022","17125","Contract: BeaconProxy","bad beacon is not accepted","","","","non-compliant beacon",""
"broken","Sat Feb 26 15:08:09 GMT 2022","Sat Feb 26 15:08:09 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_sender_balance_decreases",""
"passed","Sat Feb 26 15:26:04 GMT 2022","Sat Feb 26 15:26:30 GMT 2022","25846","Contract: MinimalForwarder","with message","execute > invalid signature","","","tampered from",""
"failed","Sat Feb 26 15:52:19 GMT 2022","Sat Feb 26 15:52:51 GMT 2022","32376","Contract: ERC1155PresetMinterPauser","Contract interface","AccessControl > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
