"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 02 10:20:05 GMT 2022","Wed Feb 02 10:20:05 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","length of batch parameter must match #1",""
"passed","Wed Feb 02 10:26:29 GMT 2022","Wed Feb 02 10:26:34 GMT 2022","5379","Contract: Clones","cloneDeterministic","initialization without parameters > payable > when sending some balance","","","has expected balance",""
"passed","Wed Feb 02 10:27:09 GMT 2022","Wed Feb 02 10:27:23 GMT 2022","14408","Contract: Counters","decrement","starting from 1","","","decrements the current value by one",""
"broken","Wed Feb 02 10:25:30 GMT 2022","Wed Feb 02 10:25:31 GMT 2022","394","Contract: Pausable","when unpaused","when paused > unpausing > when unpaused","","","should prevent drastic measure",""
"passed","Wed Feb 02 10:26:52 GMT 2022","Wed Feb 02 10:26:56 GMT 2022","3539","Contract: ERC721Enumerable","Contract interface","ERC721 > approve(address,uint256)","","","has to be implemented",""
"passed","Wed Feb 02 10:26:29 GMT 2022","Wed Feb 02 10:26:32 GMT 2022","2541","Contract: Arrays","findUpperBound","Even number of elements","","","returns 0 for the first element",""
"passed","Wed Feb 02 10:28:26 GMT 2022","Wed Feb 02 10:28:29 GMT 2022","3467","Contract: Create2","deploy","","","","fails deploying a contract if the bytecode length is zero",""
"passed","Wed Feb 02 10:28:48 GMT 2022","Wed Feb 02 10:28:52 GMT 2022","4360","Contract: Escrow","as an escrow","deposits","","","emits a deposited event",""
"passed","Wed Feb 02 10:29:04 GMT 2022","Wed Feb 02 10:29:26 GMT 2022","21463","Contract: ERC165Checker","ERC165 missing return data","","","","does not support mock interface via getSupportedInterfaces",""
"broken","Wed Feb 02 10:27:23 GMT 2022","Wed Feb 02 10:27:23 GMT 2022","15","Contract: Counters","decrement","starting from 1","","","reverts if the current value is 0",""
"passed","Wed Feb 02 10:24:26 GMT 2022","Wed Feb 02 10:24:44 GMT 2022","17284","Contract: ERC1155Pausable","when token is paused","","","","reverts when trying to safeTransferFrom from operator",""
"passed","Wed Feb 02 10:25:48 GMT 2022","Wed Feb 02 10:26:26 GMT 2022","37756","Contract: ERC20Capped","once deployed","capped token","","","mints when amount is less than cap",""
"broken","Wed Feb 02 10:25:34 GMT 2022","Wed Feb 02 10:25:35 GMT 2022","1368","Contract: ERC20FlashMint","maxFlashLoan","","","","token match",""
"skipped","Wed Feb 02 10:25:46 GMT 2022","Wed Feb 02 10:25:46 GMT 2022","0","Contract: ERC20VotesComp","getPastTotalSupply","","","","returns 0 if there are no checkpoints",""
"broken","Wed Feb 02 10:25:44 GMT 2022","Wed Feb 02 10:25:48 GMT 2022","3501","Contract: ERC20Snapshot","snapshot","","","","emits a snapshot event",""
"broken","Wed Feb 02 10:27:14 GMT 2022","Wed Feb 02 10:30:14 GMT 2022","180004","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Wed Feb 02 10:26:35 GMT 2022","Wed Feb 02 10:26:39 GMT 2022","4104","Contract: Arrays","findUpperBound","Even number of elements","","","returns first index after last element if searched value is over the upper boundary",""
"passed","Wed Feb 02 10:26:41 GMT 2022","Wed Feb 02 10:26:44 GMT 2022","2850","Contract: ERC721Enumerable","Contract interface","ERC721 > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"broken","Wed Feb 02 10:30:06 GMT 2022","Wed Feb 02 10:30:11 GMT 2022","4557","Contract: RefundEscrow","once deployed","closed state","","","prevents entering the refund state",""
"skipped","Wed Feb 02 10:20:05 GMT 2022","Wed Feb 02 10:20:05 GMT 2022","0","Contract: TimelockController","methods","batch > execute > with scheduled operation","","","revert if execution comes too early 2/2",""
"passed","Wed Feb 02 10:33:21 GMT 2022","Wed Feb 02 10:34:01 GMT 2022","39596","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Wed Feb 02 10:23:22 GMT 2022","Wed Feb 02 10:23:37 GMT 2022","15172","Contract: UUPSUpgradeable","","","","","upgrade to upgradeable implementation",""
"passed","Wed Feb 02 10:28:04 GMT 2022","Wed Feb 02 10:28:12 GMT 2022","7610","Contract: TimersBlockNumber","","","","","expired",""
"failed","Wed Feb 02 10:25:54 GMT 2022","Wed Feb 02 10:26:08 GMT 2022","13940","Contract: ERC721Enumerable","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"broken","Wed Feb 02 10:37:33 GMT 2022","Wed Feb 02 10:37:33 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_receiver_balance_increases",""
"passed","Wed Feb 02 10:28:04 GMT 2022","Wed Feb 02 10:28:10 GMT 2022","6046","Contract: StorageSlot","address storage slot","get","","","from other slot",""
"broken","Wed Feb 02 10:28:59 GMT 2022","Wed Feb 02 10:29:25 GMT 2022","26260","Contract: ConditionalEscrow","when withdrawal is allowed","as an escrow > deposits","","","can accept an empty deposit",""
"passed","Wed Feb 02 10:28:43 GMT 2022","Wed Feb 02 10:28:47 GMT 2022","4471","Contract: RefundEscrow","once deployed","","","","only the owner can enter refund state",""
