"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 30 10:30:55 GMT 2021","Sat Oct 30 10:31:11 GMT 2021","16089","","Contract: Governor","","Contract: Governor","deployment check","deployment check",""
"broken","Sat Oct 30 10:46:52 GMT 2021","Sat Oct 30 10:47:04 GMT 2021","11853","","Contract: EnumerableMap","","Contract: EnumerableMap","starts empty","starts empty",""
"passed","Sat Oct 30 10:31:56 GMT 2021","Sat Oct 30 10:31:56 GMT 2021","4","","migrate-imports.js","","migrate-imports.js","every new path exists","every new path exists",""
"broken","Sat Oct 30 10:34:04 GMT 2021","Sat Oct 30 10:34:20 GMT 2021","16426","","Contract: ERC1155 like an ERC1155 balanceOf","","Contract: ERC1155 like an ERC1155 balanceOf","reverts when queried about the zero address","reverts when queried about the zero address",""
"passed","Sat Oct 30 10:07:04 GMT 2021","Sat Oct 30 10:07:04 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_contract",""
"broken","Sat Oct 30 10:40:40 GMT 2021","Sat Oct 30 10:40:59 GMT 2021","18612","","Contract: ERC721PresetMinterPauserAutoId","","Contract: ERC721PresetMinterPauserAutoId","token has correct name","token has correct name",""
"passed","Sat Oct 30 10:03:55 GMT 2021","Sat Oct 30 10:03:55 GMT 2021","4","Ethers.js","","","","","testStateChangingMethods",""
"broken","Sat Oct 30 10:41:13 GMT 2021","Sat Oct 30 10:41:22 GMT 2021","8970","","Contract: ERC777 with default operators","","Contract: ERC777 with default operators","does not emit AuthorizedOperator events for default operators","does not emit AuthorizedOperator events for default operators",""
"broken","Sat Oct 30 10:44:35 GMT 2021","Sat Oct 30 10:44:54 GMT 2021","18935","","Contract: ERC165Checker ERC165 missing return data","","Contract: ERC165Checker ERC165 missing return data","does not support ERC165","does not support ERC165",""
"broken","Sat Oct 30 10:45:25 GMT 2021","Sat Oct 30 10:45:31 GMT 2021","6743","","Contract: Math max","","Contract: Math max","is correctly detected in first argument position","is correctly detected in first argument position",""
"broken","Sat Oct 30 10:28:17 GMT 2021","Sat Oct 30 10:28:23 GMT 2021","5392","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Sat Oct 30 10:31:56 GMT 2021","Sat Oct 30 10:31:56 GMT 2021","1","","migrate-imports.js","","migrate-imports.js","replaces import paths in a file","replaces import paths in a file",""
"broken","Sat Oct 30 10:31:34 GMT 2021","Sat Oct 30 10:31:45 GMT 2021","10976","","Contract: ERC2771Context","","Contract: ERC2771Context","recognize trusted forwarder","recognize trusted forwarder",""
"broken","Sat Oct 30 10:43:00 GMT 2021","Sat Oct 30 10:43:10 GMT 2021","9645","","Contract: Create2 computeAddress","","Contract: Create2 computeAddress","computes the correct contract address","computes the correct contract address",""
"broken","Sat Oct 30 10:47:27 GMT 2021","Sat Oct 30 10:47:40 GMT 2021","13485","","Contract: EnumerableSet EnumerableUintSet","","Contract: EnumerableSet EnumerableUintSet","starts empty","starts empty",""
"broken","Sat Oct 30 10:43:20 GMT 2021","Sat Oct 30 10:43:32 GMT 2021","12469","","Contract: ECDSA recover with invalid signature","","Contract: ECDSA recover with invalid signature","with short signature","with short signature",""
"broken","Sat Oct 30 10:38:47 GMT 2021","Sat Oct 30 10:38:54 GMT 2021","7730","","Contract: SafeERC20 with token that returns false on all calls","","Contract: SafeERC20 with token that returns false on all calls","reverts on transfer","reverts on transfer",""
"broken","Sat Oct 30 10:33:49 GMT 2021","Sat Oct 30 10:33:53 GMT 2021","3886","","Contract: PullPayment payments","","Contract: PullPayment payments","can record an async payment correctly","can record an async payment correctly",""
"broken","Sat Oct 30 10:44:54 GMT 2021","Sat Oct 30 10:45:02 GMT 2021","7753","","Contract: ERC165Storage","","Contract: ERC165Storage","register interface","register interface",""
"broken","Sat Oct 30 10:30:22 GMT 2021","Sat Oct 30 10:30:38 GMT 2021","15710","","Contract: GovernorTimelockControl","","Contract: GovernorTimelockControl","doesn't accept ether transfers","doesn't accept ether transfers",""
"broken","Sat Oct 30 10:03:51 GMT 2021","Sat Oct 30 10:03:53 GMT 2021","2001","Ethers.js","","","","","testQueryingBlockchain",""
